Name,Level,dr,er,fire,poison,cold,rad
feralghoulglowing,96,98.4,196.8,200.0,200.0,200.0,1000.0
feralghoulglowing,97,98.80000000000001,197.60000000000002,200.0,200.0,200.0,1000.0
feralghoulglowing,98,99.20000000000002,198.40000000000003,200.0,200.0,200.0,1000.0
feralghoulglowing,99,99.60000000000002,199.20000000000005,200.0,200.0,200.0,1000.0
feralghoulglowing,100,100,200,200,200,200,1000
feralghoulglowing,101,100,200,200,200,200,1000
feralghoulglowing,102,100,200,200,200,200,1000
feralghoulglowing,103,100,200,200,200,200,1000
feralghoulglowing,104,100,200,200,200,200,1000
feralghoulglowing,105,100,200,200,200,200,1000
feralghoulglowing,106,100,200,200,200,200,1000
feralghoulglowing,107,100,200,200,200,200,1000
feralghoulglowing,108,100,200,200,200,200,1000
feralghoulglowing,109,100,200,200,200,200,1000
feralghoulglowing,110,100,200,200,200,200,1000
feralghoulglowing,111,100,200,200,200,200,1000
feralghoulglowing,112,100,200,200,200,200,1000
feralghoulglowing,113,100,200,200,200,200,1000
feralghoulglowing,114,100,200,200,200,200,1000
feralghoulglowing,115,100,200,200,200,200,1000
feralghoulglowing,116,100,200,200,200,200,1000
feralghoulglowing,117,100,200,200,200,200,1000
feralghoulglowing,118,100,200,200,200,200,1000
feralghoulglowing,119,100,200,200,200,200,1000
feralghoulglowing,120,100,200,200,200,200,1000
flatwoodsmonster,1,50,100,100,100,100,100
flatwoodsmonster,2,50,100,100,100,100,100
flatwoodsmonster,3,50,100,100,100,100,100
flatwoodsmonster,4,50,100,100,100,100,100
flatwoodsmonster,5,50,100,100,100,100,100
flatwoodsmonster,6,50,100,100,100,100,100
flatwoodsmonster,7,50,100,100,100,100,100
flatwoodsmonster,8,50,100,100,100,100,100
flatwoodsmonster,9,50,100,100,100,100,100
flatwoodsmonster,10,50,100,100,100,100,100
flatwoodsmonster,11,50,100,100,100,100,100
flatwoodsmonster,12,50,100,100,100,100,100
flatwoodsmonster,13,50,100,100,100,100,100
flatwoodsmonster,14,50,100,100,100,100,100
flatwoodsmonster,15,50,100,100,100,100,100
flatwoodsmonster,16,50,100,100,100,100,100
flatwoodsmonster,17,50,100,100,100,100,100
flatwoodsmonster,18,50,100,100,100,100,100
flatwoodsmonster,19,50,100,100,100,100,100
flatwoodsmonster,20,50,100,100,100,100,100
flatwoodsmonster,21,50,100,100,100,100,100
flatwoodsmonster,22,50,100,100,100,100,100
flatwoodsmonster,23,50,100,100,100,100,100
flatwoodsmonster,24,50,100,100,100,100,100
flatwoodsmonster,25,50,100,100,100,100,100
flatwoodsmonster,26,50,100,100,100,100,100
flatwoodsmonster,27,50,100,100,100,100,100
flatwoodsmonster,28,50,100,100,100,100,100
flatwoodsmonster,29,50,100,100,100,100,100
flatwoodsmonster,30,50,100,100,100,100,100
flatwoodsmonster,31,55.0,110.0,110.0,110.0,110.0,110.0
flatwoodsmonster,32,60.0,120.0,120.0,120.0,120.0,120.0
flatwoodsmonster,33,65.0,130.0,130.0,130.0,130.0,130.0
flatwoodsmonster,34,70.0,140.0,140.0,140.0,140.0,140.0
flatwoodsmonster,35,75.0,150.0,150.0,150.0,150.0,150.0
flatwoodsmonster,36,80.0,160.0,160.0,160.0,160.0,160.0
flatwoodsmonster,37,85.0,170.0,170.0,170.0,170.0,170.0
flatwoodsmonster,38,90.0,180.0,180.0,180.0,180.0,180.0
flatwoodsmonster,39,95.0,190.0,190.0,190.0,190.0,190.0
flatwoodsmonster,40,100,200,200,200,200,200
flatwoodsmonster,41,105.0,210.0,210.0,210.0,210.0,210.0
flatwoodsmonster,42,110.0,220.0,220.0,220.0,220.0,220.0
flatwoodsmonster,43,115.0,230.0,230.0,230.0,230.0,230.0
flatwoodsmonster,44,120.0,240.0,240.0,240.0,240.0,240.0
flatwoodsmonster,45,125.0,250.0,250.0,250.0,250.0,250.0
flatwoodsmonster,46,130.0,260.0,260.0,260.0,260.0,260.0
flatwoodsmonster,47,135.0,270.0,270.0,270.0,270.0,270.0
flatwoodsmonster,48,140.0,280.0,280.0,280.0,280.0,280.0
flatwoodsmonster,49,145.0,290.0,290.0,290.0,290.0,290.0
flatwoodsmonster,50,150,300,300,300,300,300
flatwoodsmonster,51,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,52,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,53,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,54,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,55,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,56,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,57,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,58,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,59,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,60,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,61,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,62,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,63,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,64,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,65,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,66,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,67,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,68,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,69,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,70,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,71,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,72,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,73,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,74,150.0,300.0,300.0,300.0,300.0,300.0
flatwoodsmonster,75,150,300,300,300,300,300
flatwoodsmonster,76,152.0,304.0,304.0,304.0,304.0,304.0
flatwoodsmonster,77,154.0,308.0,308.0,308.0,308.0,308.0
flatwoodsmonster,78,156.0,312.0,312.0,312.0,312.0,312.0
flatwoodsmonster,79,158.0,316.0,316.0,316.0,316.0,316.0
flatwoodsmonster,80,160.0,320.0,320.0,320.0,320.0,320.0
flatwoodsmonster,81,162.0,324.0,324.0,324.0,324.0,324.0
flatwoodsmonster,82,164.0,328.0,328.0,328.0,328.0,328.0
flatwoodsmonster,83,166.0,332.0,332.0,332.0,332.0,332.0
flatwoodsmonster,84,168.0,336.0,336.0,336.0,336.0,336.0
flatwoodsmonster,85,170.0,340.0,340.0,340.0,340.0,340.0
flatwoodsmonster,86,172.0,344.0,344.0,344.0,344.0,344.0
flatwoodsmonster,87,174.0,348.0,348.0,348.0,348.0,348.0
flatwoodsmonster,88,176.0,352.0,352.0,352.0,352.0,352.0
flatwoodsmonster,89,178.0,356.0,356.0,356.0,356.0,356.0
flatwoodsmonster,90,180.0,360.0,360.0,360.0,360.0,360.0
flatwoodsmonster,91,182.0,364.0,364.0,364.0,364.0,364.0
flatwoodsmonster,92,184.0,368.0,368.0,368.0,368.0,368.0
flatwoodsmonster,93,186.0,372.0,372.0,372.0,372.0,372.0
flatwoodsmonster,94,188.0,376.0,376.0,376.0,376.0,376.0
flatwoodsmonster,95,190.0,380.0,380.0,380.0,380.0,380.0
flatwoodsmonster,96,192.0,384.0,384.0,384.0,384.0,384.0
flatwoodsmonster,97,194.0,388.0,388.0,388.0,388.0,388.0
flatwoodsmonster,98,196.0,392.0,392.0,392.0,392.0,392.0
flatwoodsmonster,99,198.0,396.0,396.0,396.0,396.0,396.0
flatwoodsmonster,100,200,400,400,400,400,400
flatwoodsmonster,101,200,400,400,400,400,400
flatwoodsmonster,102,200,400,400,400,400,400
flatwoodsmonster,103,200,400,400,400,400,400
flatwoodsmonster,104,200,400,400,400,400,400
flatwoodsmonster,105,200,400,400,400,400,400
flatwoodsmonster,106,200,400,400,400,400,400
flatwoodsmonster,107,200,400,400,400,400,400
flatwoodsmonster,108,200,400,400,400,400,400
flatwoodsmonster,109,200,400,400,400,400,400
flatwoodsmonster,110,200,400,400,400,400,400
flatwoodsmonster,111,200,400,400,400,400,400
flatwoodsmonster,112,200,400,400,400,400,400
flatwoodsmonster,113,200,400,400,400,400,400
flatwoodsmonster,114,200,400,400,400,400,400
flatwoodsmonster,115,200,400,400,400,400,400
flatwoodsmonster,116,200,400,400,400,400,400
flatwoodsmonster,117,200,400,400,400,400,400
flatwoodsmonster,118,200,400,400,400,400,400
flatwoodsmonster,119,200,400,400,400,400,400
flatwoodsmonster,120,200,400,400,400,400,400
floater,1,10,20,20,20,20,1000
floater,2,16.666666666666668,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,1000.0
floater,3,23.333333333333336,46.66666666666667,46.66666666666667,46.66666666666667,46.66666666666667,1000.0
floater,4,30,60,60,60,60,1000
floater,5,35.0,70.0,70.0,70.0,70.0,1000.0
floater,6,40.0,80.0,80.0,80.0,80.0,1000.0
floater,7,45,90,90,90,90,1000
floater,8,56.25,97.5,97.5,97.5,97.5,1000.0
floater,9,67.5,105.0,105.0,105.0,105.0,1000.0
floater,10,78.75,112.5,112.5,112.5,112.5,1000.0
floater,11,90,120,120,120,120,1000
floater,12,97.5,127.5,127.5,127.5,127.5,1000.0
floater,13,105.0,135.0,135.0,135.0,135.0,1000.0
floater,14,112.5,142.5,142.5,142.5,142.5,1000.0
floater,15,120,150,150,150,150,1000
floater,16,126.66666666666667,156.66666666666666,156.66666666666666,156.66666666666666,156.66666666666666,1000.0
floater,17,133.33333333333334,163.33333333333331,163.33333333333331,163.33333333333331,163.33333333333331,1000.0
floater,18,140.0,169.99999999999997,169.99999999999997,169.99999999999997,169.99999999999997,1000.0
floater,19,146.66666666666666,176.66666666666663,176.66666666666663,176.66666666666663,176.66666666666663,1000.0
floater,20,153.33333333333331,183.3333333333333,183.3333333333333,183.3333333333333,183.3333333333333,1000.0
floater,21,160,190,190,190,190,1000
floater,22,164.28571428571428,195.71428571428572,195.71428571428572,195.71428571428572,195.71428571428572,1000.0
floater,23,168.57142857142856,201.42857142857144,201.42857142857144,201.42857142857144,201.42857142857144,1000.0
floater,24,172.85714285714283,207.14285714285717,207.14285714285717,207.14285714285717,207.14285714285717,1000.0
floater,25,177.1428571428571,212.8571428571429,212.8571428571429,212.8571428571429,212.8571428571429,1000.0
floater,26,181.4285714285714,218.5714285714286,218.5714285714286,218.5714285714286,218.5714285714286,1000.0
floater,27,185.71428571428567,224.28571428571433,224.28571428571433,224.28571428571433,224.28571428571433,1000.0
floater,28,190,230,230,230,230,1000
floater,29,198.57142857142858,237.14285714285714,237.14285714285714,237.14285714285714,237.14285714285714,1000.0
floater,30,207.14285714285717,244.28571428571428,244.28571428571428,244.28571428571428,244.28571428571428,1000.0
floater,31,215.71428571428575,251.42857142857142,251.42857142857142,251.42857142857142,251.42857142857142,1000.0
floater,32,224.28571428571433,258.57142857142856,258.57142857142856,258.57142857142856,258.57142857142856,1000.0
floater,33,232.85714285714292,265.7142857142857,265.7142857142857,265.7142857142857,265.7142857142857,1000.0
floater,34,241.4285714285715,272.8571428571429,272.8571428571429,272.8571428571429,272.8571428571429,1000.0
floater,35,250,280,280,280,280,1000
floater,36,252.5,280.8333333333333,280.8333333333333,280.8333333333333,280.8333333333333,1000.0
floater,37,255.0,281.66666666666663,281.66666666666663,281.66666666666663,281.66666666666663,1000.0
floater,38,257.5,282.49999999999994,282.49999999999994,282.49999999999994,282.49999999999994,1000.0
floater,39,260.0,283.33333333333326,283.33333333333326,283.33333333333326,283.33333333333326,1000.0
floater,40,262.5,284.1666666666666,284.1666666666666,284.1666666666666,284.1666666666666,1000.0
floater,41,265.0,284.9999999999999,284.9999999999999,284.9999999999999,284.9999999999999,1000.0
floater,42,267.5,285.8333333333332,285.8333333333332,285.8333333333332,285.8333333333332,1000.0
floater,43,270.0,286.6666666666665,286.6666666666665,286.6666666666665,286.6666666666665,1000.0
floater,44,272.5,287.49999999999983,287.49999999999983,287.49999999999983,287.49999999999983,1000.0
floater,45,275.0,288.33333333333314,288.33333333333314,288.33333333333314,288.33333333333314,1000.0
floater,46,277.5,289.16666666666646,289.16666666666646,289.16666666666646,289.16666666666646,1000.0
floater,47,280,290,290,290,290,1000
floater,48,281.6666666666667,290.8333333333333,290.8333333333333,290.8333333333333,290.8333333333333,1000.0
floater,49,283.33333333333337,291.66666666666663,291.66666666666663,291.66666666666663,291.66666666666663,1000.0
floater,50,285.00000000000006,292.49999999999994,292.49999999999994,292.49999999999994,292.49999999999994,1000.0
floater,51,286.66666666666674,293.33333333333326,293.33333333333326,293.33333333333326,293.33333333333326,1000.0
floater,52,288.3333333333334,294.1666666666666,294.1666666666666,294.1666666666666,294.1666666666666,1000.0
floater,53,290.0000000000001,294.9999999999999,294.9999999999999,294.9999999999999,294.9999999999999,1000.0
floater,54,291.6666666666668,295.8333333333332,295.8333333333332,295.8333333333332,295.8333333333332,1000.0
floater,55,293.3333333333335,296.6666666666665,296.6666666666665,296.6666666666665,296.6666666666665,1000.0
floater,56,295.00000000000017,297.49999999999983,297.49999999999983,297.49999999999983,297.49999999999983,1000.0
floater,57,296.66666666666686,298.33333333333314,298.33333333333314,298.33333333333314,298.33333333333314,1000.0
floater,58,298.33333333333354,299.16666666666646,299.16666666666646,299.16666666666646,299.16666666666646,1000.0
floater,59,300,300,300,300,300,1000
floater,60,300.0,300.0,300.0,300.0,300.0,1000.0
floater,61,300.0,300.0,300.0,300.0,300.0,1000.0
floater,62,300.0,300.0,300.0,300.0,300.0,1000.0
floater,63,300.0,300.0,300.0,300.0,300.0,1000.0
floater,64,300.0,300.0,300.0,300.0,300.0,1000.0
floater,65,300.0,300.0,300.0,300.0,300.0,1000.0
floater,66,300.0,300.0,300.0,300.0,300.0,1000.0
floater,67,300.0,300.0,300.0,300.0,300.0,1000.0
floater,68,300.0,300.0,300.0,300.0,300.0,1000.0
floater,69,300.0,300.0,300.0,300.0,300.0,1000.0
floater,70,300.0,300.0,300.0,300.0,300.0,1000.0
floater,71,300.0,300.0,300.0,300.0,300.0,1000.0
floater,72,300.0,300.0,300.0,300.0,300.0,1000.0
floater,73,300,300,300,300,300,1000
floater,74,300,300,300,300,300,1000
floater,75,300,300,300,300,300,1000
floater,76,300,300,300,300,300,1000
floater,77,300,300,300,300,300,1000
floater,78,300,300,300,300,300,1000
floater,79,300,300,300,300,300,1000
floater,80,300,300,300,300,300,1000
floater,81,300,300,300,300,300,1000
floater,82,300,300,300,300,300,1000
floater,83,300,300,300,300,300,1000
floater,84,300,300,300,300,300,1000
floater,85,300,300,300,300,300,1000
floater,86,300,300,300,300,300,1000
floater,87,300,300,300,300,300,1000
floater,88,300,300,300,300,300,1000
floater,89,300,300,300,300,300,1000
floater,90,300,300,300,300,300,1000
floater,91,300,300,300,300,300,1000
floater,92,300,300,300,300,300,1000
floater,93,300,300,300,300,300,1000
floater,94,300,300,300,300,300,1000
floater,95,300,300,300,300,300,1000
floater,96,300,300,300,300,300,1000
floater,97,300,300,300,300,300,1000
floater,98,300,300,300,300,300,1000
floater,99,300,300,300,300,300,1000
floater,100,300,300,300,300,300,1000
floater,101,300,300,300,300,300,1000
floater,102,300,300,300,300,300,1000
floater,103,300,300,300,300,300,1000
floater,104,300,300,300,300,300,1000
floater,105,300,300,300,300,300,1000
floater,106,300,300,300,300,300,1000
floater,107,300,300,300,300,300,1000
floater,108,300,300,300,300,300,1000
floater,109,300,300,300,300,300,1000
floater,110,300,300,300,300,300,1000
floater,111,300,300,300,300,300,1000
floater,112,300,300,300,300,300,1000
floater,113,300,300,300,300,300,1000
floater,114,300,300,300,300,300,1000
floater,115,300,300,300,300,300,1000
floater,116,300,300,300,300,300,1000
floater,117,300,300,300,300,300,1000
floater,118,300,300,300,300,300,1000
floater,119,300,300,300,300,300,1000
floater,120,300,300,300,300,300,1000
floaterflamer,1,1,2,1000,2,2,1000
floaterflamer,2,1.3333333333333333,2.0,1000.0,2.0,2.0,1000.0
floaterflamer,3,1.6666666666666665,2.0,1000.0,2.0,2.0,1000.0
floaterflamer,4,2,2,1000,2,2,1000
floaterflamer,5,2.0,2.0,1000.0,2.0,2.0,1000.0
floaterflamer,6,2.0,2.0,1000.0,2.0,2.0,1000.0
floaterflamer,7,2,2,1000,2,2,1000
floaterflamer,8,2.5,3.5,1000.0,3.5,2.5,1000.0
floaterflamer,9,3.0,5.0,1000.0,5.0,3.0,1000.0
floaterflamer,10,3.5,6.5,1000.0,6.5,3.5,1000.0
floaterflamer,11,4,8,1000,8,4,1000
floaterflamer,12,5.0,8.0,1000.0,8.0,4.0,1000.0
floaterflamer,13,6.0,8.0,1000.0,8.0,4.0,1000.0
floaterflamer,14,7.0,8.0,1000.0,8.0,4.0,1000.0
floaterflamer,15,8,8,1000,8,4,1000
floaterflamer,16,9.333333333333334,10.0,1000.0,10.833333333333334,5.0,1000.0
floaterflamer,17,10.666666666666668,12.0,1000.0,13.666666666666668,6.0,1000.0
floaterflamer,18,12.000000000000002,14.0,1000.0,16.5,7.0,1000.0
floaterflamer,19,13.333333333333336,16.0,1000.0,19.333333333333332,8.0,1000.0
floaterflamer,20,14.66666666666667,18.0,1000.0,22.166666666666664,9.0,1000.0
floaterflamer,21,16,20,1000,25,10,1000
floaterflamer,22,17.714285714285715,22.142857142857142,1000.0,28.571428571428573,12.142857142857142,1000.0
floaterflamer,23,19.42857142857143,24.285714285714285,1000.0,32.142857142857146,14.285714285714285,1000.0
floaterflamer,24,21.142857142857146,26.428571428571427,1000.0,35.714285714285715,16.428571428571427,1000.0
floaterflamer,25,22.85714285714286,28.57142857142857,1000.0,39.285714285714285,18.57142857142857,1000.0
floaterflamer,26,24.571428571428577,30.71428571428571,1000.0,42.857142857142854,20.71428571428571,1000.0
floaterflamer,27,26.285714285714292,32.857142857142854,1000.0,46.42857142857142,22.857142857142854,1000.0
floaterflamer,28,28,35,1000,50,25,1000
floaterflamer,29,29.714285714285715,37.142857142857146,1000.0,57.142857142857146,28.571428571428573,1000.0
floaterflamer,30,31.42857142857143,39.28571428571429,1000.0,64.28571428571429,32.142857142857146,1000.0
floaterflamer,31,33.142857142857146,41.42857142857144,1000.0,71.42857142857143,35.714285714285715,1000.0
floaterflamer,32,34.85714285714286,43.571428571428584,1000.0,78.57142857142857,39.285714285714285,1000.0
floaterflamer,33,36.57142857142858,45.71428571428573,1000.0,85.71428571428571,42.857142857142854,1000.0
floaterflamer,34,38.28571428571429,47.857142857142875,1000.0,92.85714285714285,46.42857142857142,1000.0
floaterflamer,35,40,50,1000,100,50,1000
floaterflamer,36,41.666666666666664,52.083333333333336,1000.0,115.83333333333333,57.5,1000.0
floaterflamer,37,43.33333333333333,54.16666666666667,1000.0,131.66666666666666,65.0,1000.0
floaterflamer,38,44.99999999999999,56.25000000000001,1000.0,147.5,72.5,1000.0
floaterflamer,39,46.66666666666666,58.33333333333334,1000.0,163.33333333333334,80.0,1000.0
floaterflamer,40,48.33333333333332,60.41666666666668,1000.0,179.16666666666669,87.5,1000.0
floaterflamer,41,49.999999999999986,62.500000000000014,1000.0,195.00000000000003,95.0,1000.0
floaterflamer,42,51.66666666666665,64.58333333333334,1000.0,210.83333333333337,102.5,1000.0
floaterflamer,43,53.333333333333314,66.66666666666667,1000.0,226.6666666666667,110.0,1000.0
floaterflamer,44,54.99999999999998,68.75,1000.0,242.50000000000006,117.5,1000.0
floaterflamer,45,56.66666666666664,70.83333333333333,1000.0,258.33333333333337,125.0,1000.0
floaterflamer,46,58.33333333333331,72.91666666666666,1000.0,274.1666666666667,132.5,1000.0
floaterflamer,47,60,75,1000,290,140,1000
floaterflamer,48,62.5,77.5,1000.0,290.8333333333333,140.83333333333334,1000.0
floaterflamer,49,65.0,80.0,1000.0,291.66666666666663,141.66666666666669,1000.0
floaterflamer,50,67.5,82.5,1000.0,292.49999999999994,142.50000000000003,1000.0
floaterflamer,51,70.0,85.0,1000.0,293.33333333333326,143.33333333333337,1000.0
floaterflamer,52,72.5,87.5,1000.0,294.1666666666666,144.1666666666667,1000.0
floaterflamer,53,75.0,90.0,1000.0,294.9999999999999,145.00000000000006,1000.0
floaterflamer,54,77.5,92.5,1000.0,295.8333333333332,145.8333333333334,1000.0
floaterflamer,55,80.0,95.0,1000.0,296.6666666666665,146.66666666666674,1000.0
floaterflamer,56,82.5,97.5,1000.0,297.49999999999983,147.50000000000009,1000.0
floaterflamer,57,85.0,100.0,1000.0,298.33333333333314,148.33333333333343,1000.0
floaterflamer,58,87.5,102.5,1000.0,299.16666666666646,149.16666666666677,1000.0
floaterflamer,59,90,105,1000,300,150,1000
floaterflamer,60,92.5,107.5,1000.0,300.0,150.0,1000.0
floaterflamer,61,95.0,110.0,1000.0,300.0,150.0,1000.0
floaterflamer,62,97.5,112.5,1000.0,300.0,150.0,1000.0
floaterflamer,63,100.0,115.0,1000.0,300.0,150.0,1000.0
floaterflamer,64,102.5,117.5,1000.0,300.0,150.0,1000.0
floaterflamer,65,105.0,120.0,1000.0,300.0,150.0,1000.0
floaterflamer,66,107.5,122.5,1000.0,300.0,150.0,1000.0
floaterflamer,67,110.0,125.0,1000.0,300.0,150.0,1000.0
floaterflamer,68,112.5,127.5,1000.0,300.0,150.0,1000.0
floaterflamer,69,115.0,130.0,1000.0,300.0,150.0,1000.0
floaterflamer,70,117.5,132.5,1000.0,300.0,150.0,1000.0
floaterflamer,71,120.0,135.0,1000.0,300.0,150.0,1000.0
floaterflamer,72,122.5,137.5,1000.0,300.0,150.0,1000.0
floaterflamer,73,125,140,1000,300,150,1000
floaterflamer,74,128.14814814814815,143.5185185185185,1000.0,301.85185185185185,151.85185185185185,1000.0
floaterflamer,75,131.2962962962963,147.037037037037,1000.0,303.7037037037037,153.7037037037037,1000.0
floaterflamer,76,134.44444444444446,150.55555555555551,1000.0,305.55555555555554,155.55555555555554,1000.0
floaterflamer,77,137.5925925925926,154.07407407407402,1000.0,307.4074074074074,157.4074074074074,1000.0
floaterflamer,78,140.74074074074076,157.59259259259252,1000.0,309.25925925925924,159.25925925925924,1000.0
floaterflamer,79,143.8888888888889,161.11111111111103,1000.0,311.1111111111111,161.1111111111111,1000.0
floaterflamer,80,147.03703703703707,164.62962962962953,1000.0,312.96296296296293,162.96296296296293,1000.0
floaterflamer,81,150.18518518518522,168.14814814814804,1000.0,314.8148148148148,164.81481481481478,1000.0
floaterflamer,82,153.33333333333337,171.66666666666654,1000.0,316.66666666666663,166.66666666666663,1000.0
floaterflamer,83,156.48148148148152,175.18518518518505,1000.0,318.5185185185185,168.51851851851848,1000.0
floaterflamer,84,159.62962962962968,178.70370370370355,1000.0,320.3703703703703,170.37037037037032,1000.0
