ID,NAME,ANIM_FIRE,RUMBLE_L,RUMBLE_R,RUMBLE_D,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,SPEED,ATTACK_DELAY,CAPACITY,WEIGHT,ATTACK_SPEED,AP
004392ce,zzz_Debug_Legendary1_Minigun_AmmoCapacity2x,1.0,1.0,1.0,0.15000000596046448,3.3666768074035645,0.30000001192092896,0.30000001192092896,3.0,0.0,500,200.0,2.200000047683716,30.0
0043b752,zzz_Debug_Legendary2_10mmAuto_Bloodied,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
003d202f,zzz_Debug_Legendary2_10mm_Explosive,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
001a7a7e,zzz_Debug_Legendary2_ChineseOfficerSword_ReflectMelee,,,,,,,,1.0,0.0,0,200.0,1.1388938426971436,35.0
0043ba29,zzz_Debug_Legendary3_10mmSMG_DmgConsecutiveHits,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,3.0000100135803223,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,30,200.0,2.200000047683716,28.0
004713e7,zzz_Debug_Legendary3_10mm_DmgConsecutiveHits,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
00471e01,zzz_Debug_Legendary3_10mm_DmgConsecutiveHitsDUPLICATE000,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
00527f90,zzz_Debug_Legendary3_10mm_Medic,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
0049308c,zzz_Debug_Legendary4_10mm_Bleed,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
0050f90a,zzz_Debug_Legendary4_10mm_CritFrenzy,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,200.0,0.699999988079071,20.0
0049308b,zzz_Debug_Legendary4_CombatShotgun_Executioners,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,200.0,0.8333333134651184,35.0
00661dd9,zzz_E09C_CompoundBow,0.0,0.6,0.6,0.2,2.667,0.15,0.15,1.0,0.5,1,3.0,0.833,20.0
00098b5a,zzz_ExplosiveBaitMine,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0040345e,zzz_Flamer,0.033,0.5,0.55,0.2,3.833,0.3,0.3,1.0,0.15,0,15.0,2.2,30.0
0055c15b,zzz_FlashbangGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
000865e9,zzz_FusionCoreKnightWeapon,0.0,0.1,0.3,0.15,0.0,0.25,0.25,0.25,0.0,1,40.0,0.3,20.0
0040345f,zzz_GatlingPlasma,1.0,0.7,0.7,0.15,6.833,0.3,0.3,1.0,0.15,0,18.0,2.2,30.0
00773f9d,zzz_GatlingPlasmaLost,1.0,0.7,0.7,0.15,6.833,0.3,0.3,1.0,0.15,500,18.0,2.2,30.0
00313982,zzz_GaussRifle_Presidential,0.0,0.8,0.8,0.4,4.2,0.2,0.2,1.0,0.15,5,8.0,0.833,30.0
0040345d,zzz_HarpoonGun,0.0,0.7,0.7,0.4,4.1,0.2,0.2,1.0,1.0,1,16.0,1.0,40.0
007551de,zzz_HeadHunter_Scythe,,,,,,,,1.5,0.0,0,1.5,1.8,30.0
0072a8c2,zzz_HeavyIncinerator,0.033,1.0,1.0,0.15,5.0,0.3,0.3,0.8,0.5,12,18.0,0.833,30.0
005a25fd,zzz_HotRodBow,0.067,0.6,0.6,0.2,0.1,0.15,0.15,1.0,0.233,6,3.0,0.833,28.0
000e942b,zzz_JunkJet,0.0,0.9,0.9,0.25,3.033,0.3,0.3,0.3,0.15,100,19.0,1.0,30.0
005cf0a0,zzz_LGN_NuclearProliferator_Weapon,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.25,1.833,20.0
0001dacf,zzz_LaserMusket,0.0,0.7,0.2,0.2,1.533,0.2,0.2,1.0,0.0,2,8.0,0.667,30.0
004428ea,zzz_Legendary1_10mm_AmmoCapacity4xCOPY0000,0.0,0.6,0.6,0.2,2.333,0.15,0.15,1.0,0.233,12,3.0,0.7,20.0
00098b4f,zzz_MTNM01_BaitMine,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0040345b,zzz_Minigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,3.0,0.0,0,18.0,2.2,30.0
00693d37,zzz_Moon_Flamer_Weapon_BlueFlamer,0.033,0.5,0.55,0.2,3.833,0.25,0.3,1.0,0.15,100,15.0,2.2,30.0
00692a0d,zzz_Moon_NukaAcidGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
00692a0c,zzz_Moon_NukaHomemadeGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0069255d,zzz_Moon_PumpActionShotgun_Weapon_Tornado,0.0,0.9,0.9,0.2,2.5,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
001138e0,zzz_POST-DLC04_LuckyRabbitsFoot,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.1,1.833,20.0
0059d52d,zzz_Pilgrim_Musket,0.0,0.9,0.9,0.25,8.0,0.2,0.2,1.0,0.0,1,6.0,0.833,28.0
00079ce0,zzz_PresidentialGaussRifle,0.3,0.8,0.6,0.2,10.0,0.15,0.15,1.0,0.1,30,0.0,0.3,20.0
0004e5f5,zzz_RESPSoundGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,50.0
0045d772,zzz_RE_SceneCMB01_SmokeGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
00008991,zzz_SF08_SuicideRun_BottlecapMine,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,500.0,1.833,20.0
0055c158,zzz_SoundmakerGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
005253fe,zzz_Sword_Legendary_Jason,,,,,,,,1.0,0.0,0,200.0,1.139,35.0
00118388,zzz_TESTBaton,,,,,,,,1.0,0.0,0,2.0,1.1388938426971436,30.0
005cba20,zzz_TESTDMG_10,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba23,zzz_TESTDMG_100,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba24,zzz_TESTDMG_150,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba25,zzz_TESTDMG_200,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba21,zzz_TESTDMG_30,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba26,zzz_TESTDMG_300,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba27,zzz_TESTDMG_400,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
005cba22,zzz_TESTDMG_60,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00118387,zzz_TESTKnuckles,,,,,,,,1.0,0.0,0,0.5,1.138897180557251,25.0
001230b1,zzz_TESTMG42,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.0333433151245117,0.20000000298023224,0.20000000298023224,1.0,0.25,75,8.0,0.6666666865348816,32.0
00027de6,zzz_TESTMissileLauncher,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.4000000059604645,4.266676902770996,0.20000000298023224,0.20000000298023224,1.0,0.10000000149011612,1,20.0,0.8333333134651184,45.0
0050916c,zzz_TEST_Balance10mm,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00509166,zzz_TEST_Balance10mm_LVL10,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00509164,zzz_TEST_Balance10mm_LVL20,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00509163,zzz_TEST_Balance10mm_LVL30,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00509165,zzz_TEST_Balance10mm_LVL40,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00509162,zzz_TEST_Balance10mm_LVL50,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.333343505859375,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.699999988079071,20.0
00509167,zzz_TEST_BalancecrUnarmedScorched_LVL10,,,,,,,,1.0,0.0,0,0.0,0.800000011920929,20.0
00509168,zzz_TEST_BalancecrUnarmedScorched_LVL20,,,,,,,,1.0,0.0,0,0.0,0.800000011920929,20.0
00509169,zzz_TEST_BalancecrUnarmedScorched_LVL30,,,,,,,,1.0,0.0,0,0.0,0.800000011920929,20.0
0050916a,zzz_TEST_BalancecrUnarmedScorched_LVL40,,,,,,,,1.0,0.0,0,0.0,0.800000011920929,20.0
0050916b,zzz_TEST_BalancecrUnarmedScorched_LVL50,,,,,,,,1.0,0.0,0,0.0,0.800000011920929,20.0
0010e203,zzz_TEST_DoubleBarrelShotgun,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,3.0666768550872803,0.20000000298023224,0.20000000298023224,1.0,0.2750000059604645,2,6.0,1.0,30.0
002db0d9,zzz_TEST_MTNS05VoxGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,1.0,1.8333333730697632,20.0
005253ff,zzz_TEST_Sword_Legendary_Debug,,,,,,,,1.0,0.0,0,3.0,1.1388938426971436,35.0
0000ed91,zzz_TestAssaultRifle,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,10.0,0.6666666865348816,32.0
00015cc0,zzz_TestAssaultRifleChinese,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
0010d6fb,zzz_TestAudioCombatShotgunPump,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
00017b99,zzz_TestAudioGrenadeLauncher,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.4000000059604645,4.266676902770996,0.20000000298023224,0.20000000298023224,1.0,0.05000000074505806,1,20.0,0.8333333134651184,45.0
002c6174,zzz_TestAudio_10mm,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
002c617e,zzz_TestAudio_10mmSMG,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,3.0000100135803223,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,30,3.0,2.200000047683716,28.0
00334e8c,zzz_TestAudio_10mmSMG_FastAuto,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,3.0000100135803223,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,30,3.0,2.200000047683716,28.0
00334e76,zzz_TestAudio_10mmSMG_SlowAuto,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,3.0000100135803223,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,30,3.0,2.200000047683716,28.0
002c6176,zzz_TestAudio_10mm_Auto,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
002c6177,zzz_TestAudio_10mm_Auto_Supp,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
00334e88,zzz_TestAudio_10mm_FastAuto,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
00334e89,zzz_TestAudio_10mm_FastAuto_Supp,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
002c6195,zzz_TestAudio_10mm_SlowAuto,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
002c6196,zzz_TestAudio_10mm_SlowAuto_Supp,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
002c6175,zzz_TestAudio_10mm_Supp,9.999999747378752e-06,0.6000000238418579,0.6000000238418579,0.20000000298023224,1.9666767120361328,0.15000000596046448,0.15000000596046448,1.0,0.23330000042915344,12,3.0,0.6666666865348816,20.0
002c6193,zzz_TestAudio_50CalMachineGun,0.03334333375096321,1.0,1.0,0.15000000596046448,5.000010013580322,0.30000001192092896,0.30000001192092896,1.0,0.0,250,18.0,2.200000047683716,30.0
00334e9a,zzz_TestAudio_50CalMachineGun_FastAuto,0.03334333375096321,1.0,1.0,0.15000000596046448,5.000010013580322,0.30000001192092896,0.30000001192092896,1.0,0.0,250,18.0,2.200000047683716,30.0
00334e74,zzz_TestAudio_50CalMachineGun_SlowAuto,0.03334333375096321,1.0,1.0,0.15000000596046448,5.000010013580322,0.30000001192092896,0.30000001192092896,1.0,0.0,250,18.0,2.200000047683716,30.0
002c617f,zzz_TestAudio_AssaultRifle,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
002c6181,zzz_TestAudio_AssaultRifle_Auto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
002c6182,zzz_TestAudio_AssaultRifle_Auto_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
00334e8d,zzz_TestAudio_AssaultRifle_FastAuto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
00334e8e,zzz_TestAudio_AssaultRifle_FastAuto_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
002c619b,zzz_TestAudio_AssaultRifle_SlowAuto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
002c619c,zzz_TestAudio_AssaultRifle_SlowAuto_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
002c6180,zzz_TestAudio_AssaultRifle_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,1.9333434104919434,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0
002c6183,zzz_TestAudio_CombatRifle,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e79,zzz_TestAudio_CombatRifle_38,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e7a,zzz_TestAudio_CombatRifle_38_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
002c6185,zzz_TestAudio_CombatRifle_Auto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e7b,zzz_TestAudio_CombatRifle_Auto_38,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e7c,zzz_TestAudio_CombatRifle_Auto_38_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
002c6186,zzz_TestAudio_CombatRifle_Auto_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e8f,zzz_TestAudio_CombatRifle_FastAuto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e91,zzz_TestAudio_CombatRifle_FastAuto_38,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e92,zzz_TestAudio_CombatRifle_FastAuto_38_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e90,zzz_TestAudio_CombatRifle_FastAuto_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
002c619e,zzz_TestAudio_CombatRifle_SlowAuto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e7e,zzz_TestAudio_CombatRifle_SlowAuto_38,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
00334e7f,zzz_TestAudio_CombatRifle_SlowAuto_38_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
002c619f,zzz_TestAudio_CombatRifle_SlowAuto_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
002c6184,zzz_TestAudio_CombatRifle_Supp,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.30000001192092896,20,7.0,0.8333333134651184,25.0
002c6189,zzz_TestAudio_CombatShotgun,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
002c618b,zzz_TestAudio_CombatShotgun_Auto,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
002c618c,zzz_TestAudio_CombatShotgun_Auto_Supp,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
00334e97,zzz_TestAudio_CombatShotgun_FastAuto_Supp,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
002c61a4,zzz_TestAudio_CombatShotgun_SlowAuto,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
00334e6f,zzz_TestAudio_CombatShotgun_SlowAuto_Supp,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
002c618a,zzz_TestAudio_CombatShotgun_Supp,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
00334e96,zzz_TestAudio_CombatShotgun_fastAuto,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,3.200010061264038,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0
002c618d,zzz_TestAudio_DoubleBarrelShotgun,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,3.0666768550872803,0.20000000298023224,0.20000000298023224,1.0,0.2750000059604645,2,6.0,1.0,30.0
002c618f,zzz_TestAudio_DoubleBarrelShotgun_Faster,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,3.0666768550872803,0.20000000298023224,0.20000000298023224,1.0,0.2750000059604645,2,6.0,1.0,30.0
002c618e,zzz_TestAudio_DoubleBarrelShotgun_Fastest,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.30000001192092896,3.0666768550872803,0.20000000298023224,0.20000000298023224,1.0,0.2750000059604645,2,6.0,1.0,30.0
002c6192,zzz_TestAudio_MG42,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.6666767597198486,0.20000000298023224,0.20000000298023224,8.0,0.25,75,8.0,0.6666666865348816,32.0
00334e99,zzz_TestAudio_MG42_FastAuto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.6666767597198486,0.20000000298023224,0.20000000298023224,8.0,0.25,75,8.0,0.6666666865348816,32.0
00334e72,zzz_TestAudio_MG42_SlowAuto,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.6666767597198486,0.20000000298023224,0.20000000298023224,8.0,0.25,75,8.0,0.6666666865348816,32.0
002c617c,zzz_TestAudio_PipeBoltAction,0.30000001192092896,0.800000011920929,0.5,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.15000000596046448,6,3.0,0.30000001192092896,20.0
00334e77,zzz_TestAudio_PipeBoltAction_38,0.30000001192092896,0.800000011920929,0.5,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.15000000596046448,6,3.0,0.30000001192092896,20.0
00334e78,zzz_TestAudio_PipeBoltAction_38_Supp,0.30000001192092896,0.800000011920929,0.5,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.15000000596046448,6,3.0,0.30000001192092896,20.0
002c617d,zzz_TestAudio_PipeBoltAction_Supp,0.30000001192092896,0.800000011920929,0.5,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.15000000596046448,6,3.0,0.30000001192092896,20.0
002c6178,zzz_TestAudio_PipeGun,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.16670000553131104,12,2.0,0.30000001192092896,21.0
002c617a,zzz_TestAudio_PipeGun_Auto,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.16670000553131104,12,2.0,0.30000001192092896,21.0
002c617b,zzz_TestAudio_PipeGun_Auto_Supp,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.16670000553131104,12,2.0,0.30000001192092896,21.0
00334e8a,zzz_TestAudio_PipeGun_FastAuto,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.16670000553131104,12,2.0,0.30000001192092896,21.0
00334e8b,zzz_TestAudio_PipeGun_FastAuto_Supp,0.30000001192092896,0.800000011920929,0.6000000238418579,0.20000000298023224,10.0,0.17499999701976776,0.17499999701976776,1.0,0.16670000553131104,12,2.0,0.30000001192092896,21.0
